Source;F-Score;Precision;Recall
www.wgntv.com;69.5364238410596;56.451612903225815;90.51724137931035
www.whitehouse.gov;59.28166351606805;44.31882419446015;89.49771689497716
www.usforacle.com;95.04185447520926;97.49009247027742;92.71356783919597
www.heraldsun.com.au;87.1519624287152;95.90389832928744;80.12088749839114
www.manufacturing.net;93.02325581395348;96.50582362728785;89.78328173374614
medicalxpress.com;86.3117715124319;93.3374330345303;80.59319426947528
www.hi-mag.com;85.63829787234043;81.10831234256926;90.70422535211267
www.dh.gov.uk;88.55932203389831;91.26637554585153;86.0082304526749
lifestyle.myjoyonline.com;92.51824817518248;96.02272727272727;89.26056338028168
www.economist.com;94.65020576131687;98.62778730703259;90.98101265822784
www.squidcard.com;93.97590361445782;96.29629629629629;91.76470588235294
www.marieclaire.co.uk;91.2280701754386;94.97716894977168;87.76371308016878
au.news.yahoo.com;93.95108872278192;96.62093327590776;91.42482387838339
www.managementinpractice.com;93.32129963898916;95.03676470588235;91.66666666666666
www.bloomberg.com;83.5130970724191;92.17687074829932;76.33802816901408
www.4ni.co.uk;93.97394136807817;95.84717607973423;92.17252396166134
www.doctorslounge.com;87.57961783439491;97.86476868327402;79.2507204610951
news.stv.tv;91.33089133089133;96.1439588688946;86.9767441860465
www.webmd.boots.com;91.24423963133641;97.44094488188976;85.78856152512998
www.orissadiary.com;93.61702127659575;98.50746268656717;89.1891891891892
economictimes.indiatimes.com;85.85858585858587;80.18867924528303;92.3913043478261
www.asianscientist.com;89.79591836734694;93.51230425055928;86.36363636363636
www.telegraphindia.com;91.66666666666667;94.32213209733487;89.1566265060241
www.dnaindia.com;89.57764170199403;95.43250028529042;84.43492997948442
www.edp24.co.uk;88.7381275440977;88.25910931174089;89.22237380627558
www.newstrackindia.com;93.77998552653915;96.72597075458248;91.02076876691582
www.radaronline.com;81.51986183074267;80.27210884353741;82.80701754385966
www.sacbee.com;94.52449567723343;97.61904761904762;91.62011173184358
india.blogs.nytimes.com;90.92970521541949;97.80487804878048;84.95762711864407
www.tgdaily.com;92.33333333333334;98.22695035460993;87.10691823899371
www.globes.co.il;90.22222222222221;100.0;82.18623481781377
www.deadlinenews.co.uk;91.12426035502959;96.25;86.51685393258427
www.figo.org;90.7488986784141;95.37037037037037;86.5546218487395
www.thehindu.com;93.54518371400198;100.0;87.8731343283582
www.emirates247.com;17.09497206703911;9.6045197740113;77.66497461928934
www.ndtv.com;5.617977528089887;17.24137931034483;3.3557046979865772
www.wpix.com;78.74306839186691;69.6078431372549;90.63829787234042
www.langleyadvance.com;90.34369885433715;96.84210526315789;84.66257668711657
topnews.ae;93.4563574173388;97.71929824561404;89.55024813895781
www.newsday.com;88.85119855269109;88.20643023705985;89.5120752337142
topnews.us;93.61022364217253;98.3221476510067;89.32926829268293
www.voxy.co.nz;93.02237732632628;97.23405799893565;89.17007658029213
www.massey.ac.nz;0.25;100.0;0.1251564455569462
www.bayofplentytimes.co.nz;65.77042399172699;53.71621621621622;84.8
m.smh.com.au;89.85029170628903;91.4122340425532;88.35048215528383
